Id,gender,age,nationality,sport,ind-university_grade,ind-debateclub,ind-programming_exp,ind-international_exp,ind-entrepeneur_exp,ind-languages,ind-exact_study,ind-degree,company,decision
x3784c,male,26,Dutch,Swimming,63,True,False,False,True,3,False,master,C,True
x1600c,female,31,Belgian,Golf,56,False,False,False,False,1,False,master,C,True
x3890c,male,28,Dutch,Rugby,63,False,False,True,False,0,False,master,C,False
x7964c,male,25,Dutch,Rugby,63,True,False,False,False,2,False,master,C,True
x7199c,female,31,Dutch,Rugby,59,True,False,True,False,2,False,master,C,True
x8249c,male,27,Dutch,Football,63,True,True,False,False,2,False,bachelor,C,False
x6212f,female,28,Dutch,Tennis,53,True,False,False,False,2,False,bachelor,C,False
x2028d,female,27,Dutch,Chess,67,False,True,False,False,0,True,master,C,False
x3507b,male,28,Dutch,Rugby,62,True,False,False,True,2,True,bachelor,C,False
x8066g,male,26,Dutch,Cricket,59,False,False,False,False,0,False,master,C,False
x9070b,female,28,Dutch,Chess,59,False,False,False,False,0,False,bachelor,C,False
x7622f,male,24,Dutch,Football,70,False,True,False,False,1,True,master,C,False
x3468c,female,28,Dutch,Running,62,False,False,False,False,1,True,bachelor,C,False
x9809g,male,28,Dutch,Cricket,62,False,False,True,False,1,True,master,C,True
x6680f,female,26,Belgian,Swimming,70,False,True,False,False,1,True,master,C,True
x3440e,female,31,Dutch,Cricket,63,False,False,True,False,1,False,master,C,True
x3149g,male,27,Dutch,Football,59,False,False,True,True,2,False,master,C,True
x1844d,female,21,Dutch,Swimming,60,False,False,False,False,1,False,bachelor,C,False
x1214d,female,28,Dutch,Rugby,54,False,False,True,False,0,False,master,C,True
x1852d,male,25,Dutch,Swimming,68,False,True,False,False,0,True,bachelor,C,False
x2023f,female,21,Dutch,Swimming,65,False,True,False,False,1,True,master,C,False
x9925b,female,28,Dutch,Swimming,69,False,True,False,False,1,True,master,C,True
x9805b,male,32,Dutch,Cricket,62,False,False,True,False,1,False,phd,C,True
x1605a,male,28,German,Golf,69,False,False,False,False,2,True,master,C,False
x9114a,male,29,Dutch,Swimming,55,False,False,False,False,1,False,bachelor,C,False
x9005c,female,25,Dutch,Tennis,72,True,True,False,False,2,True,bachelor,C,False
x2625e,female,28,Dutch,Chess,70,False,True,False,False,1,True,master,C,False
x6938c,male,31,Dutch,Golf,62,False,False,True,False,1,False,master,C,True
x1921b,male,25,German,Football,51,True,False,False,True,3,False,bachelor,C,False
x8337f,male,29,Dutch,Rugby,59,False,False,False,False,1,False,bachelor,C,False
x3912a,female,24,Dutch,Swimming,68,False,False,False,False,1,True,master,C,False
x5254g,male,30,Dutch,Rugby,53,False,False,False,False,1,False,bachelor,C,False
x1197a,female,24,Dutch,Chess,58,False,False,False,False,1,False,bachelor,C,False
x6883g,female,21,Dutch,Swimming,70,False,True,False,False,1,True,bachelor,C,False
x5628f,male,25,Dutch,Rugby,64,True,False,True,True,3,False,master,C,False
x6014a,female,27,Belgian,Chess,69,False,True,False,False,0,True,master,C,False
x4149d,female,23,Dutch,Chess,67,False,True,False,False,1,True,bachelor,C,False
x2604e,female,28,Dutch,Football,62,False,False,False,False,2,False,bachelor,C,False
x3552f,male,24,German,Running,62,False,True,False,False,1,True,bachelor,C,False
x9920f,male,29,Dutch,Swimming,62,False,False,False,False,1,True,master,C,True
x9283a,male,30,Dutch,Football,59,True,False,False,True,3,False,master,C,True
x1589c,female,23,Dutch,Chess,64,False,True,False,False,1,True,master,C,True
x7080f,female,23,Dutch,Running,70,False,True,False,False,0,True,master,C,False
x3329e,female,24,Dutch,Swimming,64,False,False,True,True,1,False,bachelor,C,False
x5718b,female,22,Dutch,Tennis,73,False,True,False,False,2,True,bachelor,C,False
x3035b,female,28,Dutch,Tennis,63,True,False,False,True,2,False,bachelor,C,False
x2060c,male,25,Dutch,Tennis,49,False,False,False,False,2,False,bachelor,C,False
x4282b,female,25,Dutch,Golf,70,True,True,False,True,2,True,bachelor,C,False
x8329c,female,30,Dutch,Football,52,True,False,False,True,3,False,master,C,False
x9182d,male,25,Dutch,Football,69,False,True,False,False,1,True,master,C,False
x1100b,male,28,Dutch,Golf,67,False,False,False,False,1,True,master,C,True
x5735b,male,28,Dutch,Football,52,False,False,False,False,2,False,bachelor,C,False
x4202d,female,22,Dutch,Chess,60,False,False,True,False,0,False,bachelor,C,False
x7513d,male,28,Dutch,Rugby,57,False,False,False,False,1,False,bachelor,C,False
x5158b,male,23,Dutch,Chess,69,False,True,False,False,1,True,bachelor,C,False
x8364f,female,24,Dutch,Swimming,69,False,True,False,False,1,True,master,C,False
x1084f,male,27,Dutch,Tennis,66,True,False,False,True,2,True,bachelor,C,False
x7529b,female,26,Dutch,Cricket,71,False,True,True,False,2,True,phd,C,True
x3163e,male,28,Dutch,Swimming,54,True,False,False,True,3,False,bachelor,C,False
x6116f,female,23,German,Tennis,68,False,True,False,False,1,True,bachelor,C,False
x7989b,male,32,Belgian,Cricket,57,False,False,False,False,0,False,master,C,False
x6104f,male,28,Belgian,Football,62,False,True,False,True,2,False,bachelor,C,False
x8699d,male,27,German,Chess,58,False,False,False,False,0,False,bachelor,C,False
x9092b,female,23,German,Swimming,74,False,True,False,False,2,True,master,C,False
x9828c,male,28,Dutch,Football,54,True,False,False,False,2,False,bachelor,C,False
x2609b,other,22,Dutch,Tennis,75,False,True,False,True,2,True,master,C,False
x4234c,other,26,Dutch,Tennis,65,True,True,False,False,2,True,bachelor,C,False
x7654e,female,21,Dutch,Running,64,False,False,False,False,1,True,bachelor,C,False
x4423a,male,21,Belgian,Tennis,66,False,True,False,False,1,True,bachelor,C,False
x8126f,female,26,Dutch,Tennis,74,True,False,False,True,2,True,master,C,False
x2537f,male,25,Dutch,Football,56,True,False,False,True,3,False,bachelor,C,False
x1931d,male,30,Belgian,Football,57,False,False,True,False,1,False,master,C,True
x4739d,female,27,Dutch,Football,56,False,False,True,False,0,False,master,C,False
x8541e,female,27,Belgian,Chess,65,False,True,False,False,1,True,bachelor,C,False
x2458c,male,27,Dutch,Swimming,66,True,False,False,True,3,False,master,C,True
x4287g,male,24,Belgian,Rugby,60,False,False,False,False,1,False,bachelor,C,False
x9796g,male,25,Dutch,Football,54,True,False,False,True,2,False,bachelor,C,False
x5108e,male,32,German,Rugby,62,False,False,True,False,1,False,phd,C,True
x5040d,male,27,German,Tennis,58,False,False,False,True,2,False,bachelor,C,False
x5619f,female,24,Dutch,Football,63,True,False,False,True,2,False,master,C,True
x1641d,male,30,German,Rugby,59,True,False,False,True,3,False,master,C,True
x6578g,female,25,Dutch,Tennis,70,True,True,False,False,1,True,bachelor,C,False
x3722g,male,27,Dutch,Football,54,False,False,True,False,1,False,master,C,False
x3309a,female,27,German,Football,67,True,False,True,True,3,False,phd,C,True
x6633f,female,21,Belgian,Running,58,False,False,False,False,2,False,bachelor,C,False
x7294e,female,26,Dutch,Chess,60,False,False,True,False,0,True,master,C,True
x5165b,male,28,Dutch,Football,64,False,True,False,False,1,True,bachelor,C,False
x9452a,male,24,Dutch,Golf,62,False,True,False,False,1,False,bachelor,C,True
x6086d,male,27,Belgian,Swimming,52,True,False,False,False,2,False,bachelor,C,False
x7546a,male,30,Belgian,Rugby,51,False,False,False,False,2,False,bachelor,C,False
x6840g,male,24,Dutch,Rugby,52,True,False,False,True,2,False,bachelor,C,False
x8101g,female,28,Belgian,Chess,62,False,True,False,False,0,True,master,C,False
x7614d,female,27,Dutch,Football,58,False,False,True,False,0,False,master,C,False
x7762g,male,25,Belgian,Tennis,57,True,False,False,True,3,False,master,C,False
x2588e,male,21,Dutch,Cricket,67,False,True,False,False,1,True,bachelor,C,False
x9259d,male,24,German,Football,58,True,False,False,False,2,False,master,C,False
x9096c,female,22,Dutch,Running,63,False,False,False,False,0,False,bachelor,C,False
x6106f,male,30,Dutch,Cricket,70,False,False,True,False,1,True,phd,C,True
x8803a,male,28,Dutch,Football,68,False,True,False,False,1,True,master,C,False
x3825e,female,24,German,Rugby,56,True,False,False,False,2,False,master,C,True
x3675c,female,22,Dutch,Cricket,63,False,True,False,False,1,True,bachelor,C,False
x5026g,female,21,German,Chess,69,False,True,False,False,2,True,master,C,False
x5670g,male,29,Dutch,Cricket,55,False,False,False,False,0,False,bachelor,C,False
x5144c,male,25,German,Football,52,False,False,False,False,2,False,master,C,True
x9040d,male,31,German,Rugby,70,False,False,True,False,1,True,phd,C,True
x8164g,female,31,German,Swimming,60,False,False,True,False,1,True,bachelor,C,False
x3541b,male,29,Dutch,Football,66,False,False,False,False,0,True,bachelor,C,False
x1712a,other,27,Belgian,Chess,63,False,False,True,False,1,True,bachelor,C,True
x5250d,male,28,Dutch,Football,66,True,False,False,True,3,False,master,C,True
x5743c,female,25,Dutch,Chess,73,False,True,False,False,2,True,master,C,False
x2729a,female,22,Dutch,Chess,61,False,False,False,False,1,False,master,C,False
x7659g,female,23,German,Swimming,67,False,False,False,False,0,True,master,C,False
x5372b,female,22,Dutch,Chess,71,False,True,False,False,0,True,phd,C,False
x7329b,male,27,Dutch,Swimming,54,False,False,False,True,2,False,bachelor,C,False
x5704e,male,25,Dutch,Football,61,False,False,False,True,2,False,bachelor,C,True
x3249c,other,24,Dutch,Football,66,False,False,False,True,2,True,master,C,False
x3172b,female,25,Dutch,Chess,65,False,True,False,False,0,True,master,C,False
x9844b,female,25,Belgian,Swimming,64,False,True,True,False,0,True,master,C,False
x6227d,male,27,Dutch,Golf,63,False,False,False,False,2,False,master,C,False
x9917f,male,26,Dutch,Football,55,False,False,False,True,2,False,bachelor,C,False
x3637c,female,30,Dutch,Football,66,False,False,False,False,2,False,master,C,True
x1629d,male,26,Dutch,Tennis,59,True,False,False,True,3,False,bachelor,C,False
x3970f,female,24,Belgian,Golf,60,False,False,False,True,1,False,bachelor,C,False
x5429e,male,30,Belgian,Football,56,False,False,False,False,1,False,bachelor,C,False
x8621g,female,26,Dutch,Running,59,False,False,True,False,0,False,bachelor,C,False
x7681c,female,30,Dutch,Rugby,56,False,False,True,True,2,False,master,C,True
x8646c,male,21,Dutch,Football,64,False,False,False,True,2,False,bachelor,C,False
x7757f,female,27,Belgian,Swimming,62,False,False,False,False,1,False,bachelor,C,False
x3936b,male,24,Dutch,Rugby,60,False,False,False,False,1,False,master,C,True
x5069g,male,29,Dutch,Tennis,53,True,False,False,True,2,False,bachelor,C,True
x5018d,male,30,Dutch,Rugby,53,True,False,False,True,2,False,master,C,False
x3759e,male,25,Belgian,Tennis,58,False,False,False,False,1,False,master,C,True
x6337g,female,21,Dutch,Swimming,71,False,True,False,False,1,True,master,C,True
x6520e,female,26,Dutch,Cricket,63,False,False,False,False,1,False,master,C,False
x3829f,female,26,Dutch,Football,67,False,True,False,False,1,True,bachelor,C,False
x3939d,male,28,Dutch,Football,56,False,False,False,False,2,False,bachelor,C,False
x9172e,female,26,Dutch,Swimming,71,False,True,False,False,1,True,master,C,False
x3869c,female,21,Dutch,Running,60,True,False,False,True,2,True,bachelor,C,False
x1967b,female,30,Belgian,Golf,71,True,True,True,False,2,False,phd,C,True
x9248d,female,28,Dutch,Cricket,62,False,False,False,False,2,False,master,C,True
x3687a,male,27,Belgian,Football,55,True,False,False,True,3,False,master,C,False
x2226g,male,30,German,Tennis,53,True,False,False,False,2,False,master,C,True
x7782e,male,28,Dutch,Football,53,False,False,True,False,1,False,master,C,False
x3840g,male,28,Dutch,Rugby,55,True,False,False,True,2,False,master,C,True
x8106e,female,28,Dutch,Chess,67,False,True,False,False,1,True,bachelor,C,False
x2223c,male,29,Dutch,Tennis,63,True,False,True,False,2,False,master,C,True
x4493g,female,26,Dutch,Tennis,64,False,True,False,True,2,True,master,C,False
x6574f,female,23,Dutch,Chess,72,False,True,False,False,2,True,master,C,True
x4944f,male,27,Belgian,Rugby,57,True,False,False,True,3,False,master,C,False
x3426c,male,25,Dutch,Swimming,67,True,False,False,True,3,True,bachelor,C,False
x2686e,male,29,Belgian,Rugby,62,False,False,True,False,0,False,master,C,False
x9281g,male,28,Dutch,Tennis,63,True,False,True,False,2,False,master,C,True
x1847d,male,24,Dutch,Tennis,54,False,False,False,False,1,False,bachelor,C,False
x8426g,male,27,Dutch,Football,60,True,False,False,True,2,False,bachelor,C,False
x6753e,male,27,Dutch,Rugby,53,False,False,False,False,1,False,bachelor,C,False
x1549g,female,24,Dutch,Football,63,False,True,False,False,2,True,bachelor,C,False
x7718g,male,30,Belgian,Rugby,59,True,False,False,True,2,False,bachelor,C,False
x7801g,female,24,Dutch,Running,63,False,False,False,False,1,True,master,C,False
x9438d,female,22,German,Tennis,64,False,False,False,False,1,True,bachelor,C,False
x4186d,male,27,German,Rugby,63,True,False,False,False,2,False,bachelor,C,False
x2092b,female,27,Dutch,Tennis,65,True,False,False,True,2,True,bachelor,C,False
x5359f,male,27,Dutch,Golf,62,False,True,False,False,2,True,bachelor,C,False
x9811c,female,27,Dutch,Golf,58,False,False,False,False,1,False,bachelor,C,False
x4279b,male,29,Dutch,Swimming,54,False,False,False,False,2,False,master,C,False
x1557b,male,27,Dutch,Rugby,51,True,False,False,True,2,False,bachelor,C,False
x1550f,male,31,Belgian,Golf,65,False,False,True,False,1,True,master,C,True
x8355b,male,25,Dutch,Running,64,False,False,True,False,1,True,master,C,True
x1966b,male,25,Belgian,Swimming,62,True,False,False,False,2,False,bachelor,C,False
x2015c,male,27,Belgian,Swimming,69,True,True,False,False,2,True,bachelor,C,False
x3443a,female,30,Dutch,Football,65,True,True,False,True,3,False,bachelor,C,False
x5923b,male,28,Dutch,Football,64,False,False,False,False,2,False,bachelor,C,True
x1499a,male,24,Belgian,Tennis,62,True,False,False,False,3,False,bachelor,C,False
x7893b,female,27,Dutch,Chess,69,False,False,False,False,0,True,master,C,False
x9097a,male,24,German,Tennis,71,False,True,False,False,1,True,bachelor,C,False
x1860f,female,26,Dutch,Chess,67,False,True,False,False,1,True,master,C,False
x7306c,male,24,Dutch,Tennis,59,False,False,False,False,1,True,bachelor,C,False
x3939b,male,24,Dutch,Football,49,False,False,False,True,2,False,bachelor,C,False
x7173b,female,23,Dutch,Running,63,False,True,False,False,1,True,master,C,False
x3708d,male,30,Belgian,Football,58,False,False,False,False,1,False,bachelor,C,False
x3628d,male,25,Dutch,Golf,67,False,True,False,True,2,True,bachelor,C,False
x5292d,female,27,Dutch,Rugby,64,False,False,True,False,0,False,master,C,False
x5201g,female,24,Dutch,Tennis,64,False,True,False,False,1,True,bachelor,C,False
x6776b,male,25,Dutch,Swimming,67,False,True,False,False,1,True,bachelor,C,False
x1614b,female,26,Dutch,Cricket,65,False,False,False,False,1,True,bachelor,C,False
x6824e,male,27,Dutch,Football,61,True,False,False,True,2,False,master,C,False
x6091g,female,28,Dutch,Running,65,False,False,False,False,1,True,bachelor,C,False
x3421a,male,21,German,Golf,59,False,False,False,False,2,False,bachelor,C,False
x8510b,female,27,Dutch,Swimming,70,False,True,False,False,0,True,master,C,False
x7524e,male,26,Dutch,Swimming,62,False,False,False,False,1,True,bachelor,C,False
x1233d,female,28,Dutch,Swimming,61,False,False,True,False,1,False,bachelor,C,True
x8618a,male,27,Dutch,Football,66,True,False,False,False,2,True,bachelor,C,False
x4418a,female,30,Dutch,Cricket,56,False,False,True,False,1,False,bachelor,C,False
x8574f,male,32,Dutch,Golf,67,False,True,False,False,2,True,master,C,False
x3236a,male,32,Dutch,Swimming,60,False,False,True,False,0,False,master,C,False
x5435e,male,24,Dutch,Football,63,True,False,False,True,2,False,bachelor,C,False
x2054e,male,26,Dutch,Tennis,54,True,False,True,True,3,False,phd,C,True
x2762c,male,25,Dutch,Rugby,63,False,False,True,False,2,False,master,C,True
x9893b,female,23,Dutch,Swimming,74,False,True,True,False,1,True,phd,C,True
x8873g,male,26,Dutch,Golf,64,False,False,False,False,0,True,master,C,False
x1564f,male,24,Dutch,Swimming,48,True,False,False,True,2,False,bachelor,C,False
x2293g,male,25,Dutch,Football,67,True,False,False,True,3,False,master,C,False
x6053g,male,31,Dutch,Golf,53,False,False,False,False,0,False,bachelor,C,False
x2437e,female,26,Dutch,Running,57,False,False,False,False,2,False,bachelor,C,False
x9334b,female,24,Dutch,Swimming,54,True,False,False,True,3,False,master,C,True
x5343c,female,30,Dutch,Golf,56,False,False,True,False,0,False,master,C,True
x8728b,male,21,Dutch,Football,58,False,False,False,False,1,True,bachelor,C,False
x7868f,female,24,Dutch,Chess,58,False,False,False,False,1,False,bachelor,C,False
x9150b,male,23,Belgian,Running,61,False,False,True,False,1,False,bachelor,C,True
x3660g,male,26,Dutch,Rugby,55,False,False,False,False,1,False,bachelor,C,False
x7848e,female,23,Dutch,Swimming,62,False,False,False,False,0,True,master,C,False
x4813a,male,30,Dutch,Golf,62,False,True,False,False,0,False,bachelor,C,False
x7777d,male,23,Belgian,Cricket,59,False,False,False,False,1,True,bachelor,C,False
x4205a,female,28,Dutch,Running,71,False,True,False,False,0,True,master,C,False
x8928b,male,26,Dutch,Football,57,True,False,False,True,3,False,bachelor,C,False
x4696d,female,27,Dutch,Swimming,69,False,False,False,True,2,True,master,C,True
x1303b,male,24,Dutch,Swimming,61,True,False,True,False,2,False,master,C,True
x2057a,male,26,German,Football,60,False,False,False,False,2,False,bachelor,C,False
x5251a,female,21,Dutch,Running,62,False,False,False,False,1,True,bachelor,C,False
x3548c,male,30,Dutch,Football,59,False,False,False,True,2,False,bachelor,C,False
